title,address,longitude,latitude,coord_type,,income,jobname,url
上海东方网络金融服务有限公司,杨浦区武东路198号上海财大科技园,121.498422,31.310274,3,,1-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co3543263.html
爱奇艺（www.iqiyi.com）,北京市海淀区海淀北一街2号爱奇艺创新大厦17层,116.320045,39.989606,3,,1.5-2.5万/月,PHP高级开发工程师-上海,http://jobs.51job.com/all/co2376239.html
上海听到了互联网科技有限公司,上海市静安区江场路1377弄绿地中央广场4号楼出类创空间301室,121.483691,31.227965,3,,1-1.5万/月,PHP后端高级工程师,http://jobs.51job.com/all/co4399638.html
上海六界信息技术有限公司,徐汇区桂林路406号华鑫中心7号,121.422168,31.179415,3,,1.5-2.5万/月,PHP开发工程师,http://jobs.51job.com/all/co3653933.html
上海美维健康管理有限公司,上海 静安区 静安区灵石路697号健康智谷5号楼,121.454756,31.235381,3,,0.8-1万/月,PHP开发工程师,http://jobs.51job.com/all/co4056239.html
上海胜日信息科技有限公司,闵行区,121.388672,31.118893,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co2758129.html
上海意桐光电科技有限公司,上海市嘉定区沪宜公路1101号南翔智地越界产业园,121.308984,31.301247,3,,0.7-1万/月,PHP开发工程师,http://jobs.51job.com/all/co3992900.html
上海才隽网络科技有限公司,上海市静安区大宁德必易园,121.453598,31.293114,3,,1-1.5万/月,PHP工程师/后端工程师,http://jobs.51job.com/all/co4095943.html
平安好房（上海）电子商务有限公司,上海市徐汇区凯滨路166号平安大厦B12、15,121.465051,31.187180,3,,,高级PHP开发工程师,http://jobs.51job.com/all/co3297797.html
上海亲邻信息科技有限公司,上海市浦东新区龙阳路2277号永达国际大厦西裙房星空间二楼,121.569553,31.211391,3,,2-2.5万/月,PHP高级开发工程师,http://jobs.51job.com/all/co3669970.html
上海诱梦网络科技有限公司,上海市普陀区云岭东路235号（上海跨国采购会展中心）3号楼13楼万圣伟业,121.398893,31.228526,3,,1.5-2万/月,PHP高级工程师,http://jobs.51job.com/all/co3858096.html
上海鱼泡泡信息科技有限公司,上海市徐汇区漕河泾开发区古美路1582号总部园2期C幢6层,121.404117,31.171488,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co4190576.html
上海美哒来医疗科技有限公司,黄浦区龙华东路818号金融A座706,121.498292,31.208003,3,,1-1.5万/月,php程序开发工程师,http://jobs.51job.com/all/co4408712.html
上海迈骐国际旅行社有限公司,上海市杨浦区黄兴路1号2楼（中通大厦）,121.539077,31.275608,3,,0.8-1万/月,PHP高级工程师,http://jobs.51job.com/all/co3597897.html
上海好体信息科技有限公司,上海市徐汇区云锦路500号绿地汇中心A栋,121.464568,31.171296,3,,1.5-2.5万/月,高级PHP开发工程师（需懂些Python）,http://jobs.51job.com/all/co2611738.html
上海亲快信息科技有限公司,松江区九亭涞坊路1000号新虹桥企业天地1528室,0.000000,0.000000,3,,1-1.8万/月,PHP开发工程师,http://jobs.51job.com/all/co4341718.html
钱咖网络科技（上海）有限公司,上海市黄浦区龙华东路647号5F,121.482634,31.200444,3,,1.5-1.8万/月,PHP开发工程师,http://jobs.51job.com/all/co2790223.html
上海馨途网络科技有限责任公司,徐汇区田林路487号20号楼1502室,121.400526,31.170829,3,,1.5-2.5万/月,PHP高级开发工程师,http://jobs.51job.com/all/co4331771.html
上海纳金投资管理有限公司,上海市杨浦区国泰路11号 复旦科技园大厦22F,121.514377,31.293619,3,,1-1.5万/月,PHP程序员,http://jobs.51job.com/all/co3858442.html
上海融果金融信息服务有限公司,杨浦区锦建路99号,121.513952,31.308478,3,,1.2-2万/月,PHP高级开发工程师,http://jobs.51job.com/all/co4350801.html
昂立教育集团总部,宜山路425号光启城商务楼5楼,121.435257,31.189910,3,,2-2.5万/月,PHP高级工程师,http://jobs.51job.com/all/co3558417.html
上海方趣网络科技有限公司,宜山路1618号新意城A1507室,121.399367,31.176241,3,,1.2-2万/月,高级PHP工程师[蜀门手游],http://jobs.51job.com/all/co3806907.html
上海必途信息技术有限公司,上海市金沙江西路1555弄慧创国际8#3F,121.364678,31.249416,3,,1-1.5万/月,PHP工程师,http://jobs.51job.com/all/co2430259.html
上海丽贯金融信息服务有限公司,上海市徐汇区漕溪北路396号汇智大厦1701室,121.442808,31.194183,3,,1-2万/月,PHP开发工程师,http://jobs.51job.com/all/co3808722.html
营在（上海）信息科技有限公司,上海市静安区成都北路333号招商局广场东楼201室,121.473058,31.234130,3,,1-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co4025649.html
上海捷租网络科技有限公司,虹口区武进路456号2座10楼,121.488613,31.256835,3,,1.2-1.8万/月,PHP工程师,http://jobs.51job.com/all/co3656233.html
上海惠岚网络科技股份有限公司,上海市黄浦区制造局路787号5F,121.492649,31.205128,3,,0.8-1万/月,PHP开发工程师,http://jobs.51job.com/all/co3149906.html
上海薇凯医疗美容门诊部有限公司,上海市长宁区淮海西路666号中山万博国际中心3F/5F,121.429219,31.203155,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co4194750.html
智富金融信息服务（上海）有限公司,上海市宝山区殷高西路101号（高景国际大厦）1~3层,121.490700,31.327364,3,,1.5-2万/月,PHP高级工程师,http://jobs.51job.com/all/co3001587.html
上海百长资产管理有限公司,上海浦东新区浦东大道138号永华大厦27楼,121.520756,31.244273,3,,1-1.5万/月,PHP研发工程师（急聘）,http://jobs.51job.com/all/co3858358.html
兆像科技（上海）股份有限公司,上海市普陀区宁夏路627号青年创业示范园区6号楼210室,121.420335,31.237194,3,,1-1.5万/月,PHP开发工程师/PHP程序员,http://jobs.51job.com/all/co4455660.html
上海剪刀石头布家居实业有限公司,上海闵行区吴中路1265号B栋8楼,121.386741,31.180623,3,,1.5-2.5万/月,PHP开发工程师,http://jobs.51job.com/all/co120676.html
上海惊浪计算机信息技术有限公司,上海市松江区莘砖公路518弄11号楼8楼B室,121.310759,31.099251,3,,1.4-1.5万/月,PHP后端研发,http://jobs.51job.com/all/co2359437.html
上海钜石信息科技有限公司,杨浦区淞沪路398号8号楼602-603室,121.518893,31.312645,3,,1-2万/月,PHP开发工程师,http://jobs.51job.com/all/co4468524.html
思达奇（上海）计算机技术有限公司,上海市黄浦区鲁班路600号江南造船大厦,121.477149,31.211253,3,,0.9-1.8万/月,php工程师,http://jobs.51job.com/all/co261135.html
步康（上海）软件有限公司,上海市长宁区杨宅路255号,121.423899,31.209216,3,,1-1.5万/月,PHP Magento 开发,http://jobs.51job.com/all/co2837658.html
上海耀宇文化传媒股份有限公司,上海市浦东新区东方路3601号,121.516644,31.194853,3,,1.8-2.5万/月,PHP开发工程师,http://jobs.51job.com/all/co2813138.html
上海维沙美容美发经营管理有限公司,漕宝路1467弄7区18号阿玛尼2楼（龙茗路田林路公交车站旁边）,121.390153,31.164450,3,,1-1.5万/月,PHP（服务端）开发,http://jobs.51job.com/all/co2936010.html
上海酷棒网络科技有限公司,徐汇区斜土路1223号之俊大厦903室,121.470812,31.205626,3,,2-3.5万/月,PHP高级工程师（领拓Linktour）,http://jobs.51job.com/all/co3659882.html
上海晨之科信息技术有限公司,上海市徐汇区宜山路700号C2栋2层,121.424894,31.181526,3,,2-2.5万/月,PHP服务端开发,http://jobs.51job.com/all/co2916888.html
上海聚力传媒技术有限公司 PPTV网...,上海市浦东新区碧波路690号张江微电子港4号楼7楼,121.590015,31.205929,3,,1-2万/月,PHP开发工程师,http://jobs.51job.com/all/co1530880.html
上海高欣计算机系统有限公司,浦东新区张江盛夏路666号D栋6楼,121.635444,31.212051,3,,1.5-2万/月,PHP高级开发工程师,http://jobs.51job.com/all/co2934795.html
上海泛微网络科技股份有限公司,上海浦东新区耀华支路39弄9号泛微软件大厦,121.481249,31.179122,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co2733395.html
上海晓信信息科技有限公司,上海市普陀区金沙江路1038号华师大科技园16楼,121.412131,31.237600,3,,1-1.5万/月,PHP中级开发工程师,http://jobs.51job.com/all/co3936528.html
游族网络,上海市徐汇区宜山路711号2号楼游族大厦,121.432019,31.186537,3,,1.5-2万/月,高级PHP开发工程师,http://jobs.51job.com/all/co2284274.html
title,address,longitude,latitude,coord_type,,income,jobname,url
上海四季教育培训有限公司,闸北区虬江路865号2号楼,121.473579,31.256468,3,,1-2.5万/月,高级PHP工程师,http://jobs.51job.com/all/co3448888.html
上海诣阔软件有限公司,浦东新区张江高科技园区居里路123号4栋602室,121.603364,31.217595,3,,0.8-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co4137876.html
上海卓赞信息科技有限公司,上海市长宁区天山西路789号中山国际广场 A楼307、308室,121.361107,31.223987,3,,1-2万/月,PHP高级开发工程师,http://jobs.51job.com/all/co2997561.html
上海新锦田餐饮有限公司,静安区平型关路,121.467498,31.281147,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co4026491.html
上海志承软件有限公司,闵行区中春路7755号宝虹中心501室,121.347512,31.152355,3,,1.2-1.5万/月,高级PHP工程师,http://jobs.51job.com/all/co3105929.html
新锐营（上海）企业发展有限公司,上海市成都北路333号招商局广场南楼19楼,121.472771,31.233752,3,,0.7-1万/月,PHP开发工程师,http://jobs.51job.com/all/co3312341.html
上海联擎汽车保养有限公司,上海市凯旋路1362号,121.426444,31.207272,3,,1-1.5万/月,PHP高级软件工程师,http://jobs.51job.com/all/co2062472.html
北京斑马旅游有限公司上海歌晨旅游...,上海市浦东新区博霞路22号403室,121.609527,31.206765,3,,1.2-2万/月,PHP项目组长,http://jobs.51job.com/all/co4340390.html
上海星湖金融信息服务有限公司,浦东新区张江达尔文路88号半岛科技园17幢3层,121.591457,31.199306,3,,1.5-2.5万/月,PHP高级开发工程师,http://jobs.51job.com/all/co3222704.html
上海曼朗网络科技有限公司,上海市闵行区万源路2158号泓毅大厦1118室,121.394726,31.175029,3,,1-1.5万/月,PHP高级开发工程师,http://jobs.51job.com/all/co2428399.html
上海茵朗信息科技有限公司,上海市杨浦区国定东路233号绿地能源大厦3A09,121.526942,31.304495,3,,2-3万/月,高级PHP工程师,http://jobs.51job.com/all/co3470628.html
上海海同信息科技有限公司,浦东新区松涛路489号B座,121.593022,31.213224,3,,1-1.5万/月,PHP工程师,http://jobs.51job.com/all/co2203693.html
上海实牛信息技术服务有限公司,浦东新区峨山路91弄98号陆家嘴软件园1号楼,121.537811,31.224150,3,,1-1.5万/月,资深PHP工程师,http://jobs.51job.com/all/co3923757.html
上海戴伟实业有限公司,闵行区七宝中春路8923号欧莱雅商务中心A座206室,121.340877,31.163431,3,,1.5-2万/月,PHP程序员,http://jobs.51job.com/all/co3134965.html
上海魔方企业形象设计有限公司,泰和路2038弄北上海创意港D幢201室,121.444986,31.362407,3,,10-15万/年,php高级程序员,http://jobs.51job.com/all/co818828.html
丽人丽妆,上海市徐汇区番禺路876号,121.434809,31.203261,3,,1.5-2万/月,PHP程序工程师,http://jobs.51job.com/all/co2730245.html
上海博笃软件有限公司,上海市虹桥路333号307室,121.403344,31.188529,3,,2-2.5万/月,游戏开发工程师（PHP—日本出差）,http://jobs.51job.com/all/co603821.html
上海云虎软件有限公司,田州路99号凤凰园9号楼808室,121.402823,31.168880,3,,1-1.5万/月,高级PHP（好平台外派）,http://jobs.51job.com/all/co3020856.html
好利网,杨浦区政府路18号8楼,121.524555,31.315103,3,,1.5-2万/月,高级PHP开发工程师,http://jobs.51job.com/all/co3726546.html
上海中赢金融信息服务有限公司,上海市杨浦区政府路18号8楼（波司登国际大厦）,121.524555,31.315103,3,,1-1.5万/月,PHP工程师,http://jobs.51job.com/all/co3262997.html
上海未来伙伴机器人有限公司,上海市钦州北路1122号新汇园90栋8楼,121.409942,31.184367,3,,1-2万/月,PHP网站程序员,http://jobs.51job.com/all/co2321261.html
幻牛网络,浦东新区世纪大道1500号东方大厦16楼1608,121.539140,31.230900,3,,1-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co4090173.html
上海曲梦信息科技有限公司,中山西路933号虹桥银城1208室,121.419806,31.207441,3,,1.5-2万/月,中高级PHP软件开发工程师,http://jobs.51job.com/all/co3732786.html
鲜送（上海）信息科技有限公司,普陀区中江路888号五芳斋大厦六楼,121.398953,31.240831,3,,1.5-2.5万/月,PHP高级开发工程师,http://jobs.51job.com/all/co3570353.html
上海你我贷互联网金融信息服务有限...,上海市浦东新区杨高南路428号由由世纪广场（近陆家嘴软件园）1号楼17-20F、26F,121.540814,31.222885,3,,1.3-2.5万/月,高级PHP前端开发工程师,http://jobs.51job.com/all/co2614553.html
厚行财富（上海）投资管理有限公司,上海市浦东新区浦东大道720号国际航运金融大厦7楼,121.531342,31.245724,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co3718230.html
深圳亿家网信息技术有限公司,上海市黄浦区广东路500号世界贸易大厦30楼,121.488466,31.238358,3,,1.5-2万/月,高级PHP开发工程师,http://jobs.51job.com/all/co3867139.html
上海厚行金融信息服务有限公司,上海市浦东新区浦东大道688号3楼,121.530555,31.246292,3,,1.3-1.8万/月,PHP程序员,http://jobs.51job.com/all/co3525933.html
上海优盛教育科技有限公司,徐汇区宜山路889号齐来大厦13楼（优盛教育）,121.411803,31.176566,3,,1.5-2万/月,php高级工程师,http://jobs.51job.com/all/co4098248.html
返利网,上海市徐汇区龙漕路200弄19号（龙漕德必易园）,121.448814,31.174735,3,,1-2.5万/月,PHP高级软件工程师,http://jobs.51job.com/all/co2134133.html
传智播客教育集团上海分校,上海市浦东新区航都路18号,121.618555,31.037566,3,,1.5-2万/月,PHP讲师,http://jobs.51job.com/all/co3652328.html
泰笛（上海）网络科技股份有限公司,长宁区仙霞路350号10号楼2层,121.403238,31.211485,3,,1-1.8万/月,php,http://jobs.51job.com/all/co4139809.html
云汉芯城（上海）互联网科技股份有...,上海市松江区漕河泾开发区松江新兴产业园莘砖公路258号32号11层,121.440802,31.177488,3,,1-2万/月,中级PHP开发工程师,http://jobs.51job.com/all/co2237389.html
深圳哲芒科技有限公司,深圳市南山科技园,113.952500,22.550240,3,,0.8-1.5万/月,PHP开发工程师，不加班，上班高大上，下班继续浪,http://jobs.51job.com/all/co3655700.html
上海汽笛生网络科技有限公司,浦东新区东方路2981号4楼I座,121.525575,31.200240,3,,1-2.5万/月,php软件开发工程师,http://jobs.51job.com/all/co4287788.html
北京神州新桥科技有限公司,北京市海淀区长春桥11号万柳亿城大厦2号（A座）16层,116.308073,39.967099,3,,0.8-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co300472.html
高瞻资本,浦东新区源深路1088号葛洲坝大厦1605室,121.543694,31.231336,3,,1.5-2万/月,PHP高级开发工程师,http://jobs.51job.com/all/co3866678.html
